_id,userInputs,sessionID,stationID,spaceID,siteID,clusterID,connectionTime,disconnectTime,kWhDelivered,doneChargingTime,timezone,userID,parsed_userID,parsed_milesRequested,parsed_WhPerMile,parsed_minutesAvailable,parsed_modifiedAt,parsed_paymentRequired,parsed_requestedDeparture,parsed_kWhRequested,parsed_sessionID,revisionCount,userInput_revisionCount,urgency_score,flexibility_index,habit_stability,grid_impact_proxy
5c50fe20f9af8b630a125582,"[{'userID': 1309, 'milesRequested': 60, 'WhPerMile': 450, 'minutesAvailable': 55, 'modifiedAt': 'Sun, 13 Jan 2019 22:27:03 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 13 Jan 2019 23:03:46 GMT', 'kWhRequested': 27.0, 'sessionID': '2_39_139_28_2019-01-13 22:08:45.861989'}]",2_39_139_28_2019-01-13 22:08:45.861989,2-39-139-28,CA-303,2,39,"Sun, 13 Jan 2019 22:08:46 GMT","Sun, 13 Jan 2019 22:55:31 GMT",2.329,"Sun, 13 Jan 2019 22:55:24 GMT",America/Los_Angeles,1309.0,1309.0,60.0,450.0,55.0,2019-01-13 22:27:03,True,2019-01-13 23:03:46,27.0,2_39_139_28_2019-01-13 22:08:45.861989,1.0,0,92,0.24,0.8,high
5c50fe20f9af8b630a125584,"[{'userID': 248, 'milesRequested': 150, 'WhPerMile': 250, 'minutesAvailable': 349, 'modifiedAt': 'Sun, 13 Jan 2019 22:32:24 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 14 Jan 2019 04:20:45 GMT', 'kWhRequested': 37.5, 'sessionID': '2_39_79_377_2019-01-13 22:31:45.290191'}]",2_39_79_377_2019-01-13 22:31:45.290191,2-39-79-377,CA-325,2,39,"Sun, 13 Jan 2019 22:31:45 GMT","Mon, 14 Jan 2019 01:08:28 GMT",15.317,"Mon, 14 Jan 2019 01:08:23 GMT",America/Los_Angeles,248.0,248.0,150.0,250.0,349.0,2019-01-13 22:32:24,True,2019-01-14 04:20:45,37.5,2_39_79_377_2019-01-13 22:31:45.290191,1.0,0,44,0.91,0.8,medium
5c50fe20f9af8b630a125585,"[{'userID': 1366, 'milesRequested': 20, 'WhPerMile': 600, 'minutesAvailable': 245, 'modifiedAt': 'Sun, 13 Jan 2019 23:02:54 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 14 Jan 2019 03:07:47 GMT', 'kWhRequested': 12.0, 'sessionID': '2_39_130_31_2019-01-13 23:02:47.245760'}, {'userID': 1366, 'milesRequested': 20, 'WhPerMile': 600, 'minutesAvailable': 136, 'modifiedAt': 'Sun, 13 Jan 2019 23:03:40 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 14 Jan 2019 01:18:47 GMT', 'kWhRequested': 12.0, 'sessionID': '2_39_130_31_2019-01-13 23:02:47.245760'}]",2_39_130_31_2019-01-13 23:02:47.245760,2-39-130-31,CA-306,2,39,"Sun, 13 Jan 2019 23:02:47 GMT","Sun, 13 Jan 2019 23:39:14 GMT",1.917,"Sun, 13 Jan 2019 23:39:10 GMT",America/Los_Angeles,1366.0,1366.0,20.0,600.0,136.0,2019-01-13 23:03:40,True,2019-01-14 01:18:47,12.0,2_39_130_31_2019-01-13 23:02:47.245760,2.0,0,100,0.54,0.6,medium
5c50fe20f9af8b630a125586,"[{'userID': 489, 'milesRequested': 220, 'WhPerMile': 475, 'minutesAvailable': 637, 'modifiedAt': 'Sun, 13 Jan 2019 23:28:23 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 14 Jan 2019 10:04:23 GMT', 'kWhRequested': 104.5, 'sessionID': '2_39_131_30_2019-01-13 23:27:23.503649'}, {'userID': 489, 'milesRequested': 220, 'WhPerMile': 475, 'minutesAvailable': 637, 'modifiedAt': 'Sun, 13 Jan 2019 23:29:11 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 14 Jan 2019 10:04:23 GMT', 'kWhRequested': 104.5, 'sessionID': '2_39_131_30_2019-01-13 23:27:23.503649'}, {'userID': 489, 'milesRequested': 230, 'WhPerMile': 475, 'minutesAvailable': 637, 'modifiedAt': 'Sun, 13 Jan 2019 23:29:16 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 14 Jan 2019 10:04:23 GMT', 'kWhRequested': 109.25, 'sessionID': '2_39_131_30_2019-01-13 23:27:23.503649'}, {'userID': 489, 'milesRequested': 230, 'WhPerMile': 475, 'minutesAvailable': 697, 'modifiedAt': 'Sun, 13 Jan 2019 23:29:30 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 14 Jan 2019 11:04:23 GMT', 'kWhRequested': 109.25, 'sessionID': '2_39_131_30_2019-01-13 23:27:23.503649'}]",2_39_131_30_2019-01-13 23:27:23.503649,2-39-131-30,CA-305,2,39,"Sun, 13 Jan 2019 23:27:23 GMT","Mon, 14 Jan 2019 14:28:59 GMT",52.147,"Mon, 14 Jan 2019 08:16:29 GMT",America/Los_Angeles,489.0,489.0,230.0,475.0,697.0,2019-01-13 23:29:30,True,2019-01-14 11:04:23,109.25,2_39_131_30_2019-01-13 23:27:23.503649,4.0,0,31,0.48,0.56,medium
5c50fe20f9af8b630a125587,"[{'userID': 243, 'milesRequested': 140, 'WhPerMile': 200, 'minutesAvailable': 145, 'modifiedAt': 'Sun, 13 Jan 2019 23:49:27 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 14 Jan 2019 01:57:35 GMT', 'kWhRequested': 28.0, 'sessionID': '2_39_126_20_2019-01-13 23:32:34.918131'}]",2_39_126_20_2019-01-13 23:32:34.918131,2-39-126-20,CA-310,2,39,"Sun, 13 Jan 2019 23:32:35 GMT","Sun, 13 Jan 2019 23:55:40 GMT",1.097,"Sun, 13 Jan 2019 23:55:35 GMT",America/Los_Angeles,243.0,243.0,140.0,200.0,145.0,2019-01-13 23:49:27,True,2019-01-14 01:57:35,28.0,2_39_126_20_2019-01-13 23:32:34.918131,1.0,0,88,0.2,0.8,high
5c50fe20f9af8b630a125588,"[{'userID': 1135, 'milesRequested': 50, 'WhPerMile': 400, 'minutesAvailable': 139, 'modifiedAt': 'Mon, 14 Jan 2019 00:04:58 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 14 Jan 2019 02:23:49 GMT', 'kWhRequested': 20.0, 'sessionID': '2_39_79_378_2019-01-14 00:04:49.041285'}]",2_39_79_378_2019-01-14 00:04:49.041285,2-39-79-378,CA-326,2,39,"Mon, 14 Jan 2019 00:04:49 GMT","Mon, 14 Jan 2019 05:29:16 GMT",16.268,"Mon, 14 Jan 2019 05:15:08 GMT",America/Los_Angeles,1135.0,1135.0,50.0,400.0,139.0,2019-01-14 00:04:58,True,2019-01-14 02:23:49,20.0,2_39_79_378_2019-01-14 00:04:49.041285,1.0,0,65,0.35,0.8,high
5c50fe20f9af8b630a125589,"[{'userID': 777, 'milesRequested': 40, 'WhPerMile': 600, 'minutesAvailable': 180, 'modifiedAt': 'Mon, 14 Jan 2019 00:20:28 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 14 Jan 2019 03:20:21 GMT', 'kWhRequested': 24.0, 'sessionID': '2_39_83_387_2019-01-14 00:20:20.674352'}]",2_39_83_387_2019-01-14 00:20:20.674352,2-39-83-387,CA-149,2,39,"Mon, 14 Jan 2019 00:20:21 GMT","Mon, 14 Jan 2019 04:31:49 GMT",11.958,"Mon, 14 Jan 2019 04:25:52 GMT",America/Los_Angeles,777.0,777.0,40.0,600.0,180.0,2019-01-14 00:20:28,True,2019-01-14 03:20:21,24.0,2_39_83_387_2019-01-14 00:20:20.674352,1.0,0,41,0.875,0.85,medium
5c50fe20f9af8b630a12558a,"[{'userID': 1099, 'milesRequested': 80, 'WhPerMile': 438, 'minutesAvailable': 211, 'modifiedAt': 'Mon, 14 Jan 2019 02:42:25 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 14 Jan 2019 06:12:30 GMT', 'kWhRequested': 35.04, 'sessionID': '2_39_130_31_2019-01-14 02:41:30.009582'}, {'userID': 1099, 'milesRequested': 80, 'WhPerMile': 438, 'minutesAvailable': 193, 'modifiedAt': 'Mon, 14 Jan 2019 02:43:59 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 14 Jan 2019 05:54:30 GMT', 'kWhRequested': 35.04, 'sessionID': '2_39_130_31_2019-01-14 02:41:30.009582'}]",2_39_130_31_2019-01-14 02:41:30.009582,2-39-130-31,CA-306,2,39,"Mon, 14 Jan 2019 02:41:30 GMT","Mon, 14 Jan 2019 06:35:07 GMT",18.538,"Mon, 14 Jan 2019 05:56:28 GMT",America/Los_Angeles,1099.0,1099.0,80.0,438.0,193.0,2019-01-14 02:43:59,True,2019-01-14 05:54:30,35.04,2_39_130_31_2019-01-14 02:41:30.009582,2.0,0,44,0.642,0.6,medium
5c50fe20f9af8b630a12558b,"[{'userID': 637, 'milesRequested': 140, 'WhPerMile': 283, 'minutesAvailable': 207, 'modifiedAt': 'Mon, 14 Jan 2019 02:48:40 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 14 Jan 2019 06:15:11 GMT', 'kWhRequested': 39.62, 'sessionID': '2_39_126_20_2019-01-14 02:48:10.576686'}]",2_39_126_20_2019-01-14 02:48:10.576686,2-39-126-20,CA-310,2,39,"Mon, 14 Jan 2019 02:48:11 GMT","Mon, 14 Jan 2019 05:03:13 GMT",13.66,"Mon, 14 Jan 2019 05:03:06 GMT",America/Los_Angeles,637.0,637.0,140.0,283.0,207.0,2019-01-14 02:48:40,True,2019-01-14 06:15:11,39.62,2_39_126_20_2019-01-14 02:48:10.576686,1.0,0,35,0.69,0.8,medium
5c50fe20f9af8b630a12558c,"[{'userID': 754, 'milesRequested': 50, 'WhPerMile': 300, 'minutesAvailable': 155, 'modifiedAt': 'Mon, 14 Jan 2019 03:13:48 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 14 Jan 2019 05:47:55 GMT', 'kWhRequested': 15.0, 'sessionID': '2_39_123_23_2019-01-14 03:12:55.456144'}]",2_39_123_23_2019-01-14 03:12:55.456144,2-39-123-23,CA-313,2,39,"Mon, 14 Jan 2019 03:12:55 GMT","Mon, 14 Jan 2019 05:36:37 GMT",13.673,"Mon, 14 Jan 2019 05:31:51 GMT",America/Los_Angeles,754.0,754.0,50.0,300.0,155.0,2019-01-14 03:13:48,True,2019-01-14 05:47:55,15.0,2_39_123_23_2019-01-14 03:12:55.456144,1.0,0,9,0.17,0.82,medium
5c524fb3f9af8b67ee9eb3d3,"[{'userID': 743, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 86, 'modifiedAt': 'Mon, 14 Jan 2019 14:04:24 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 14 Jan 2019 15:30:06 GMT', 'kWhRequested': 8.0, 'sessionID': '2_39_89_25_2019-01-14 14:04:06.098161'}, {'userID': 743, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 48, 'modifiedAt': 'Mon, 14 Jan 2019 14:04:55 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 14 Jan 2019 14:52:06 GMT', 'kWhRequested': 8.0, 'sessionID': '2_39_89_25_2019-01-14 14:04:06.098161'}]",2_39_89_25_2019-01-14 14:04:06.098161,2-39-89-25,CA-315,2,39,"Mon, 14 Jan 2019 14:04:06 GMT","Mon, 14 Jan 2019 15:25:08 GMT",4.408,"Mon, 14 Jan 2019 15:25:06 GMT",America/Los_Angeles,743.0,743.0,20.0,400.0,48.0,2019-01-14 14:04:55,True,2019-01-14 14:52:06,8.0,2_39_89_25_2019-01-14 14:04:06.098161,2.0,0,38,0.7,0.6,medium
5c524fb3f9af8b67ee9eb3d4,"[{'userID': 569, 'milesRequested': 180, 'WhPerMile': 300, 'minutesAvailable': 592, 'modifiedAt': 'Mon, 14 Jan 2019 15:30:31 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 15 Jan 2019 01:22:11 GMT', 'kWhRequested': 54.0, 'sessionID': '2_39_78_366_2019-01-14 15:30:11.373605'}, {'userID': 569, 'milesRequested': 180, 'WhPerMile': 300, 'minutesAvailable': 238, 'modifiedAt': 'Mon, 14 Jan 2019 15:30:41 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 14 Jan 2019 19:28:11 GMT', 'kWhRequested': 54.0, 'sessionID': '2_39_78_366_2019-01-14 15:30:11.373605'}]",2_39_78_366_2019-01-14 15:30:11.373605,2-39-78-366,CA-323,2,39,"Mon, 14 Jan 2019 15:30:11 GMT","Mon, 14 Jan 2019 19:14:35 GMT",16.203,"Mon, 14 Jan 2019 19:14:27 GMT",America/Los_Angeles,569.0,569.0,180.0,300.0,238.0,2019-01-14 15:30:41,True,2019-01-14 19:28:11,54.0,2_39_78_366_2019-01-14 15:30:11.373605,2.0,0,85,0.65,0.5,high
5c524fb3f9af8b67ee9eb3d5,"[{'userID': 945, 'milesRequested': 50, 'WhPerMile': 600, 'minutesAvailable': 555, 'modifiedAt': 'Mon, 14 Jan 2019 15:39:36 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 15 Jan 2019 00:54:26 GMT', 'kWhRequested': 30.0, 'sessionID': '2_39_90_26_2019-01-14 15:39:26.443414'}]",2_39_90_26_2019-01-14 15:39:26.443414,2-39-90-26,CA-316,2,39,"Mon, 14 Jan 2019 15:39:26 GMT","Tue, 15 Jan 2019 01:44:41 GMT",13.473,"Mon, 14 Jan 2019 18:10:45 GMT",America/Los_Angeles,945.0,945.0,50.0,600.0,555.0,2019-01-14 15:39:36,True,2019-01-15 00:54:26,30.0,2_39_90_26_2019-01-14 15:39:26.443414,1.0,0,54,0.48,0.8,low
5c524fb3f9af8b67ee9eb3d6,"[{'userID': 858, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 76, 'modifiedAt': 'Mon, 14 Jan 2019 16:03:14 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 14 Jan 2019 17:18:18 GMT', 'kWhRequested': 8.0, 'sessionID': '2_39_79_379_2019-01-14 16:02:18.136538'}]",2_39_79_379_2019-01-14 16:02:18.136538,2-39-79-379,CA-327,2,39,"Mon, 14 Jan 2019 16:02:18 GMT","Tue, 15 Jan 2019 00:35:11 GMT",5.639,"Mon, 14 Jan 2019 18:06:02 GMT",America/Los_Angeles,858.0,858.0,20.0,400.0,76.0,2019-01-14 16:03:14,True,2019-01-14 17:18:18,8.0,2_39_79_379_2019-01-14 16:02:18.136538,1.0,0,77,0.9,0.85,low
5c524fb3f9af8b67ee9eb3d7,"[{'userID': 234, 'milesRequested': 110, 'WhPerMile': 250, 'minutesAvailable': 546, 'modifiedAt': 'Mon, 14 Jan 2019 16:05:17 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 15 Jan 2019 01:10:59 GMT', 'kWhRequested': 27.5, 'sessionID': '2_39_95_444_2019-01-14 16:04:58.630096'}]",2_39_95_444_2019-01-14 16:04:58.630096,2-39-95-444,CA-497,2,39,"Mon, 14 Jan 2019 16:04:59 GMT","Tue, 15 Jan 2019 01:20:05 GMT",23.67,"Mon, 14 Jan 2019 20:33:44 GMT",America/Los_Angeles,234.0,234.0,110.0,250.0,546.0,2019-01-14 16:05:17,True,2019-01-15 01:10:59,27.5,2_39_95_444_2019-01-14 16:04:58.630096,1.0,0,78,0.38,0.8,low
5c524fb3f9af8b67ee9eb3d8,"[{'userID': 1243, 'milesRequested': 140, 'WhPerMile': 278, 'minutesAvailable': 462, 'modifiedAt': 'Mon, 14 Jan 2019 16:21:55 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 15 Jan 2019 00:03:36 GMT', 'kWhRequested': 38.92, 'sessionID': '2_39_92_442_2019-01-14 16:21:35.849786'}]",2_39_92_442_2019-01-14 16:21:35.849786,2-39-92-442,CA-498,2,39,"Mon, 14 Jan 2019 16:21:36 GMT","Tue, 15 Jan 2019 02:21:47 GMT",24.471,"Mon, 14 Jan 2019 20:55:41 GMT",America/Los_Angeles,1243.0,1243.0,140.0,278.0,462.0,2019-01-14 16:21:55,True,2019-01-15 00:03:36,38.92,2_39_92_442_2019-01-14 16:21:35.849786,1.0,0,57,0.72,0.9,medium
5c524fb3f9af8b67ee9eb3d9,"[{'userID': 579, 'milesRequested': 200, 'WhPerMile': 200, 'minutesAvailable': 438, 'modifiedAt': 'Mon, 14 Jan 2019 16:23:54 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 14 Jan 2019 23:41:41 GMT', 'kWhRequested': 40.0, 'sessionID': '2_39_79_377_2019-01-14 16:23:40.718424'}]",2_39_79_377_2019-01-14 16:23:40.718424,2-39-79-377,CA-325,2,39,"Mon, 14 Jan 2019 16:23:41 GMT","Tue, 15 Jan 2019 01:39:26 GMT",39.902,"Tue, 15 Jan 2019 01:27:36 GMT",America/Los_Angeles,579.0,579.0,200.0,200.0,438.0,2019-01-14 16:23:54,True,2019-01-14 23:41:41,40.0,2_39_79_377_2019-01-14 16:23:40.718424,1.0,0,55,0.91,0.9,medium
5c524fb3f9af8b67ee9eb3da,"[{'userID': 1470, 'milesRequested': 90, 'WhPerMile': 292, 'minutesAvailable': 414, 'modifiedAt': 'Mon, 14 Jan 2019 16:32:29 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 14 Jan 2019 23:25:17 GMT', 'kWhRequested': 26.28, 'sessionID': '2_39_78_363_2019-01-14 16:31:17.433849'}]",2_39_78_363_2019-01-14 16:31:17.433849,2-39-78-363,CA-320,2,39,"Mon, 14 Jan 2019 16:31:17 GMT","Tue, 15 Jan 2019 00:15:35 GMT",30.647,"Tue, 15 Jan 2019 00:03:41 GMT",America/Los_Angeles,1470.0,1470.0,90.0,292.0,414.0,2019-01-14 16:32:29,True,2019-01-14 23:25:17,26.28,2_39_78_363_2019-01-14 16:31:17.433849,1.0,0,20,0.042,0.67,high
5c524fb3f9af8b67ee9eb3db,"[{'userID': 1366, 'milesRequested': 20, 'WhPerMile': 600, 'minutesAvailable': 136, 'modifiedAt': 'Mon, 14 Jan 2019 16:42:46 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 14 Jan 2019 18:53:54 GMT', 'kWhRequested': 12.0, 'sessionID': '2_39_131_30_2019-01-14 16:37:53.827429'}]",2_39_131_30_2019-01-14 16:37:53.827429,2-39-131-30,CA-305,2,39,"Mon, 14 Jan 2019 16:37:54 GMT","Tue, 15 Jan 2019 01:25:29 GMT",6.07,"Mon, 14 Jan 2019 18:49:50 GMT",America/Los_Angeles,1366.0,1366.0,20.0,600.0,136.0,2019-01-14 16:42:46,True,2019-01-14 18:53:54,12.0,2_39_131_30_2019-01-14 16:37:53.827429,1.0,0,49,0.76,0.9,medium
5c524fb3f9af8b67ee9eb3dc,"[{'userID': 712, 'milesRequested': 30, 'WhPerMile': 600, 'minutesAvailable': 472, 'modifiedAt': 'Mon, 14 Jan 2019 16:38:27 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 15 Jan 2019 00:30:23 GMT', 'kWhRequested': 18.0, 'sessionID': '2_39_129_17_2019-01-14 16:38:23.348950'}]",2_39_129_17_2019-01-14 16:38:23.348950,2-39-129-17,CA-307,2,39,"Mon, 14 Jan 2019 16:38:23 GMT","Tue, 15 Jan 2019 03:23:41 GMT",9.408,"Mon, 14 Jan 2019 19:40:43 GMT",America/Los_Angeles,712.0,712.0,30.0,600.0,472.0,2019-01-14 16:38:27,True,2019-01-15 00:30:23,18.0,2_39_129_17_2019-01-14 16:38:23.348950,1.0,0,48,0.9,0.8,high
5c524fb3f9af8b67ee9eb3dd,"[{'userID': 875, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 397, 'modifiedAt': 'Mon, 14 Jan 2019 16:42:20 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 14 Jan 2019 23:18:39 GMT', 'kWhRequested': 8.0, 'sessionID': '2_39_78_362_2019-01-14 16:41:39.250469'}]",2_39_78_362_2019-01-14 16:41:39.250469,2-39-78-362,CA-496,2,39,"Mon, 14 Jan 2019 16:41:39 GMT","Tue, 15 Jan 2019 01:14:25 GMT",6.942,"Tue, 15 Jan 2019 01:15:23 GMT",America/Los_Angeles,875.0,875.0,20.0,400.0,397.0,2019-01-14 16:42:20,True,2019-01-14 23:18:39,8.0,2_39_78_362_2019-01-14 16:41:39.250469,1.0,0,50,0.864,0.8,medium
5c524fb3f9af8b67ee9eb3de,"[{'userID': 171, 'milesRequested': 50, 'WhPerMile': 400, 'minutesAvailable': 419, 'modifiedAt': 'Mon, 14 Jan 2019 17:39:20 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 14 Jan 2019 23:44:35 GMT', 'kWhRequested': 20.0, 'sessionID': '2_39_78_365_2019-01-14 16:45:35.097659'}, {'userID': 171, 'milesRequested': 30, 'WhPerMile': 300, 'minutesAvailable': 419, 'modifiedAt': 'Mon, 14 Jan 2019 22:48:22 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 14 Jan 2019 23:44:35 GMT', 'kWhRequested': 9.0, 'sessionID': '2_39_78_365_2019-01-14 16:45:35.097659'}, {'userID': 171, 'milesRequested': 30, 'WhPerMile': 300, 'minutesAvailable': 392, 'modifiedAt': 'Mon, 14 Jan 2019 22:51:46 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 14 Jan 2019 23:17:35 GMT', 'kWhRequested': 9.0, 'sessionID': '2_39_78_365_2019-01-14 16:45:35.097659'}]",2_39_78_365_2019-01-14 16:45:35.097659,2-39-78-365,CA-321,2,39,"Mon, 14 Jan 2019 16:45:35 GMT","Tue, 15 Jan 2019 01:20:06 GMT",13.983,"Tue, 15 Jan 2019 00:53:49 GMT",America/Los_Angeles,171.0,171.0,30.0,300.0,392.0,2019-01-14 22:51:46,True,2019-01-14 23:17:35,9.0,2_39_78_365_2019-01-14 16:45:35.097659,3.0,0,38,1.0,0.7,low
5c524fb3f9af8b67ee9eb3df,"[{'userID': 562, 'milesRequested': 20, 'WhPerMile': 350, 'minutesAvailable': 234, 'modifiedAt': 'Mon, 14 Jan 2019 17:00:08 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 14 Jan 2019 20:52:12 GMT', 'kWhRequested': 7.0, 'sessionID': '2_39_127_19_2019-01-14 16:58:12.158150'}]",2_39_127_19_2019-01-14 16:58:12.158150,2-39-127-19,CA-309,2,39,"Mon, 14 Jan 2019 16:58:12 GMT","Mon, 14 Jan 2019 20:35:31 GMT",5.941,"Mon, 14 Jan 2019 19:27:39 GMT",America/Los_Angeles,562.0,562.0,20.0,350.0,234.0,2019-01-14 17:00:08,True,2019-01-14 20:52:12,7.0,2_39_127_19_2019-01-14 16:58:12.158150,1.0,0,44,0.07,0.8,medium
5c524fb3f9af8b67ee9eb3e0,"[{'userID': 567, 'milesRequested': 20, 'WhPerMile': 333, 'minutesAvailable': 318, 'modifiedAt': 'Mon, 14 Jan 2019 17:10:18 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 14 Jan 2019 22:28:08 GMT', 'kWhRequested': 6.66, 'sessionID': '2_39_89_25_2019-01-14 17:10:07.715637'}]",2_39_89_25_2019-01-14 17:10:07.715637,2-39-89-25,CA-315,2,39,"Mon, 14 Jan 2019 17:10:08 GMT","Tue, 15 Jan 2019 02:00:14 GMT",3.823,"Mon, 14 Jan 2019 18:26:16 GMT",America/Los_Angeles,567.0,567.0,20.0,333.0,318.0,2019-01-14 17:10:18,True,2019-01-14 22:28:08,6.66,2_39_89_25_2019-01-14 17:10:07.715637,1.0,0,42,1.0,0.9,medium
5c524fb3f9af8b67ee9eb3e1,"[{'userID': 1649, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 30, 'modifiedAt': 'Mon, 14 Jan 2019 17:12:52 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 14 Jan 2019 17:42:21 GMT', 'kWhRequested': 8.0, 'sessionID': '2_39_79_378_2019-01-14 17:12:20.798170'}]",2_39_79_378_2019-01-14 17:12:20.798170,2-39-79-378,CA-326,2,39,"Mon, 14 Jan 2019 17:12:21 GMT","Mon, 14 Jan 2019 21:02:33 GMT",8.079,"Mon, 14 Jan 2019 20:58:59 GMT",America/Los_Angeles,1649.0,1649.0,20.0,400.0,30.0,2019-01-14 17:12:52,True,2019-01-14 17:42:21,8.0,2_39_79_378_2019-01-14 17:12:20.798170,1.0,0,85,0.4375,0.8,high
5c524fb3f9af8b67ee9eb3e2,"[{'userID': 1534, 'milesRequested': 50, 'WhPerMile': 250, 'minutesAvailable': 247, 'modifiedAt': 'Mon, 14 Jan 2019 17:19:45 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 14 Jan 2019 21:26:37 GMT', 'kWhRequested': 12.5, 'sessionID': '2_39_88_438_2019-01-14 17:19:37.218104'}]",2_39_88_438_2019-01-14 17:19:37.218104,2-39-88-438,CA-502,2,39,"Mon, 14 Jan 2019 17:19:37 GMT","Tue, 15 Jan 2019 00:21:16 GMT",11.695,"Mon, 14 Jan 2019 21:24:55 GMT",America/Los_Angeles,1534.0,1534.0,50.0,250.0,247.0,2019-01-14 17:19:45,True,2019-01-14 21:26:37,12.5,2_39_88_438_2019-01-14 17:19:37.218104,1.0,0,55,0.463,0.8,high
5c524fb3f9af8b67ee9eb3e3,"[{'userID': 743, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 467, 'modifiedAt': 'Mon, 14 Jan 2019 17:23:36 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 15 Jan 2019 01:10:12 GMT', 'kWhRequested': 8.0, 'sessionID': '2_39_89_439_2019-01-14 17:23:12.138225'}]",2_39_89_439_2019-01-14 17:23:12.138225,2-39-89-439,CA-501,2,39,"Mon, 14 Jan 2019 17:23:12 GMT","Tue, 15 Jan 2019 02:40:38 GMT",5.302,"Mon, 14 Jan 2019 19:41:56 GMT",America/Los_Angeles,743.0,743.0,20.0,400.0,467.0,2019-01-14 17:23:36,True,2019-01-15 01:10:12,8.0,2_39_89_439_2019-01-14 17:23:12.138225,1.0,0,67,0.4,0.8,high
5c524fb3f9af8b67ee9eb3e4,"[{'userID': 1154, 'milesRequested': 40, 'WhPerMile': 444, 'minutesAvailable': 438, 'modifiedAt': 'Mon, 14 Jan 2019 17:34:09 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 15 Jan 2019 00:50:56 GMT', 'kWhRequested': 17.76, 'sessionID': '2_39_79_381_2019-01-14 17:32:55.930376'}, {'userID': 1154, 'milesRequested': 40, 'WhPerMile': 444, 'minutesAvailable': 297, 'modifiedAt': 'Mon, 14 Jan 2019 17:34:27 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 14 Jan 2019 22:29:56 GMT', 'kWhRequested': 17.76, 'sessionID': '2_39_79_381_2019-01-14 17:32:55.930376'}]",2_39_79_381_2019-01-14 17:32:55.930376,2-39-79-381,CA-490,2,39,"Mon, 14 Jan 2019 17:32:56 GMT","Mon, 14 Jan 2019 20:35:15 GMT",8.202,"Mon, 14 Jan 2019 20:35:04 GMT",America/Los_Angeles,1154.0,1154.0,40.0,444.0,297.0,2019-01-14 17:34:27,True,2019-01-14 22:29:56,17.76,2_39_79_381_2019-01-14 17:32:55.930376,2.0,0,71,0.62,0.6,high
